prdt_type,brand,milestone,cust_segment,target_group,campaign_month,selected_qty,mailed_count,response_count,response_sales_amt
Prdt-2,E,12 Months,EGRecall12EmployedControl,Control,6,755,755,50,9045.89
Prdt-2,E,12 Months,EGRecall12FS,Targeted,6,3044,3044,183,37308.34
Prdt-2,E,12 Months,EGRecall12FSControl,Control,6,338,338,17,3919.86
Prdt-2,E,12 Months,EGRecall12Leased,Targeted,6,12737,12737,614,124218.57
Prdt-2,E,12 Months,EGRecall12LeasedControl,Control,6,1415,1415,57,11066.83
Prdt-2,E,12 Months,EGRecall12NONFS,Targeted,6,1613,1613,70,13182.39
Prdt-2,E,12 Months,EGRecall12NONFS,Targeted,6,1592,1592,59,10563.24
Prdt-2,E,12 Months,EGRecall12NONFSControl,Control,6,177,177,6,782.55
Prdt-2,E,12 Months,EGRecall12NONFS-Control,Control,6,179,179,10,2363.23
Prdt-2,E,12 Months,EGRecall12NV,Targeted,6,284,284,11,892.24
Prdt-2,E,12 Months,EGRecall12NVControl,Control,6,31,31,1,314.55
Prdt-2,E,15 Months,EGRecall14Leased,Targeted,6,12878,12878,422,83772.61
Prdt-2,E,15 Months,EGRecall14LeasedControl,Control,6,1431,1431,48,8367.76
Prdt-2,E,15 Months,EGRecall15Employed,Targeted,6,6440,6440,268,50129.21
Prdt-2,E,15 Months,EGRecall15EmployedControl,Control,6,725,725,28,5309.89
Prdt-2,E,15 Months,EGRecall15FS,Targeted,6,2828,2828,90,20642.0
Prdt-2,E,15 Months,EGRecall15FSControl,Control,6,314,314,18,5016.61
Prdt-2,E,15 Months,EGRecall15NONFS,Targeted,6,1411,1411,42,8656.4
Prdt-2,E,15 Months,EGRecall15NONFS,Targeted,6,1379,1379,38,6546.67
Prdt-2,E,15 Months,EGRecall15NONFSControl,Control,6,153,153,4,723.03
Prdt-2,E,15 Months,EGRecall15NONFS-Control,Control,6,157,157,5,1182.97
Prdt-2,E,15 Months,EGRecall15NV,Targeted,6,259,259,10,1924.36
Prdt-2,E,15 Months,EGRecall15NVControl,Control,6,29,29,3,1006.54
Prdt-2,E,18 Months,EGRecall16Leased,Targeted,6,12748,12748,386,73852.68
Prdt-2,E,18 Months,EGRecall16LeasedControl,Control,6,1416,1416,40,8478.64
Prdt-2,E,18 Months,EGRecall18Employed,Targeted,6,4159,4159,151,30596.6
Prdt-2,E,18 Months,EGRecall18EmployedControl,Control,6,467,467,22,4674.42
Prdt-2,E,18 Months,EGRecall18FS,Targeted,6,1798,1798,57,12099.14
Prdt-2,E,18 Months,EGRecall18FSControl,Control,6,200,200,6,1641.25
Prdt-2,E,18 Months,EGRecall18Leased,Targeted,6,7916,7916,218,42078.13
Prdt-2,E,18 Months,EGRecall18LeasedControl,Control,6,880,880,23,4885.53
Prdt-2,E,18 Months,EGRecall18NONFS,Targeted,6,888,888,21,5756.56
Prdt-2,E,18 Months,EGRecall18NONFS,Targeted,6,909,909,31,5631.35
Prdt-2,E,18 Months,EGRecall18NONFSControl,Control,6,101,101,1,179.0
Prdt-2,E,18 Months,EGRecall18NONFS-Control,Control,6,99,99,0,0.0
Prdt-2,E,18 Months,EGRecall18NV,Targeted,6,192,192,4,420.75
Prdt-2,E,18 Months,EGRecall18NVControl,Control,6,21,21,2,429.38
Prdt-2,E,21 Months,EGRecall20Leased,Targeted,6,8803,8803,237,45296.94
Prdt-2,E,21 Months,EGRecall20LeasedControl,Control,6,978,978,20,4417.63
Prdt-2,E,21 Months,EGRecall21Employed,Targeted,6,6365,6365,200,41680.12
Prdt-2,E,21 Months,EGRecall21EmployedControl,Control,6,714,714,14,2750.95
Prdt-2,E,21 Months,EGRecall21FS,Targeted,6,3053,3053,77,17203.06
Prdt-2,E,21 Months,EGRecall21FSControl,Control,6,339,339,14,2451.24
Prdt-2,E,21 Months,EGRecall21NONFS,Targeted,6,1612,1612,36,8177.79
Prdt-2,E,21 Months,EGRecall21NONFS,Targeted,6,1574,1574,28,6611.4
Prdt-2,E,21 Months,EGRecall21NONFSControl,Control,6,179,179,4,263.98
Prdt-2,E,21 Months,EGRecall21NONFS-Control,Control,6,175,175,5,520.25
Prdt-2,E,21 Months,EGRecall21NV,Targeted,6,261,261,1,185.34
Prdt-2,E,21 Months,EGRecall21NVControl,Control,6,29,29,1,158.45
Prdt-2,E,24 Months,EGRecall22Leased,Targeted,6,12367,12367,303,60378.37
Prdt-2,E,24 Months,EGRecall22LeasedControl,Control,6,1374,1374,25,3723.13
Prdt-2,E,24 Months,EGRecall24Employed,Targeted,6,6459,6459,232,50800.6
Prdt-2,E,24 Months,EGRecall24EmployedControl,Control,6,727,727,20,3075.89
Prdt-2,E,24 Months,EGRecall24FS,Targeted,6,2773,2773,81,18135.53
Prdt-2,E,24 Months,EGRecall24FSControl,Control,6,308,308,9,2505.66
Prdt-2,E,24 Months,EGRecall24Leased,Targeted,6,12991,12991,381,84476.48
Prdt-2,E,24 Months,EGRecall24LeasedControl,Control,6,1443,1443,54,12274.23
Prdt-2,E,24 Months,EGRecall24NONFS,Targeted,6,1553,1553,36,9923.32
Prdt-2,E,24 Months,EGRecall24NONFS,Targeted,6,1557,1557,42,7364.31
Prdt-2,E,24 Months,EGRecall24NONFSControl,Control,6,173,173,5,1160.03
Prdt-2,E,24 Months,EGRecall24NONFS-Control,Control,6,172,172,4,1135.17
Prdt-2,E,24 Months,EGRecall24NV,Targeted,6,263,263,4,790.0
Prdt-2,E,24 Months,EGRecall24NVControl,Control,6,29,29,1,40.6
Prdt-2,E,27 Months,EGRecall26Leased,Targeted,6,11276,11276,271,60136.8
Prdt-2,E,27 Months,EGRecall26LeasedControl,Control,6,1253,1253,39,7540.96
Prdt-2,E,27 Months,EGRecall27Employed,Targeted,6,343,343,6,1354.65
Prdt-2,E,27 Months,EGRecall27EmployedControl,Control,6,38,38,1,474.5
Prdt-2,E,27 Months,EGRecall27FS,Targeted,6,722,722,12,2286.96
Prdt-2,E,27 Months,EGRecall27FSControl,Control,6,80,80,1,90.0
Prdt-2,E,27 Months,EGRecall27NONFS,Targeted,6,149,149,5,801.96
Prdt-2,E,27 Months,EGRecall27NONFS,Targeted,6,156,156,2,236.25
Prdt-2,E,27 Months,EGRecall27NONFSControl,Control,6,16,16,1,179.0
Prdt-2,E,27 Months,EGRecall27NONFS-Control,Control,6,17,17,1,471.0
Prdt-2,E,12 Months,EGRecall12Employed,Targeted,5,6575,6575,425,79940.54
Prdt-2,E,12 Months,EGRecall12EmployedControl,Control,5,731,731,46,10351.95
Prdt-2,E,12 Months,EGRecall12FS,Targeted,5,2919,2919,142,30015.98
Prdt-2,E,12 Months,EGRecall12FSControl,Control,5,324,324,12,1977.43
Prdt-2,E,12 Months,EGRecall12Leased,Targeted,5,11468,11468,588,122043.1
Prdt-2,E,12 Months,EGRecall12LeasedControl,Control,5,1274,1274,59,11556.18
Prdt-2,E,12 Months,EGRecall12NONFS,Targeted,5,1480,1480,53,11081.78
Prdt-2,E,12 Months,EGRecall12NONFS,Targeted,5,1480,1480,53,9859.77
Prdt-2,E,12 Months,EGRecall12NONFSControl,Control,5,164,164,12,2740.31
Prdt-2,E,12 Months,EGRecall12NONFS-Control,Control,5,164,164,6,1107.11
Prdt-2,E,12 Months,EGRecall12NV,Targeted,5,228,228,9,989.48
Prdt-2,E,12 Months,EGRecall12NVControl,Control,5,25,25,1,93.45
Prdt-2,E,15 Months,EGRecall14Leased,Targeted,5,11845,11845,385,78758.25
Prdt-2,E,15 Months,EGRecall14LeasedControl,Control,5,1316,1316,52,10316.42
Prdt-2,E,15 Months,EGRecall15Employed,Targeted,5,6801,6801,269,51948.15
Prdt-2,E,15 Months,EGRecall15EmployedControl,Control,5,756,756,34,6854.19
Prdt-2,E,15 Months,EGRecall15FS,Targeted,5,2988,2988,111,18963.08
Prdt-2,E,15 Months,EGRecall15FSControl,Control,5,332,332,5,1144.42
Prdt-2,E,15 Months,EGRecall15NONFS,Targeted,5,1380,1380,45,9380.17
Prdt-2,E,15 Months,EGRecall15NONFS,Targeted,5,1377,1377,37,6582.42
Prdt-2,E,15 Months,EGRecall15NONFSControl,Control,5,153,153,6,1091.71
Prdt-2,E,15 Months,EGRecall15NONFS-Control,Control,5,153,153,6,1088.15
Prdt-2,E,15 Months,EGRecall15NV,Targeted,5,240,240,3,967.59
Prdt-2,E,15 Months,EGRecall15NVControl,Control,5,27,27,0,0.0
Prdt-2,E,18 Months,EGRecall16Leased,Targeted,5,12824,12824,305,59597.51
Prdt-2,E,18 Months,EGRecall16LeasedControl,Control,5,1425,1425,39,9019.68
Prdt-2,E,18 Months,EGRecall18Employed,Targeted,5,4038,4038,141,28621.05
Prdt-2,E,18 Months,EGRecall18EmployedControl,Control,5,449,449,15,3887.02
Prdt-2,E,18 Months,EGRecall18FS,Targeted,5,1786,1786,43,9186.52
Prdt-2,E,18 Months,EGRecall18FSControl,Control,5,198,198,7,1602.57
Prdt-2,E,18 Months,EGRecall18Leased,Targeted,5,7089,7089,209,45151.49
Prdt-2,E,18 Months,EGRecall18LeasedControl,Control,5,788,788,23,4327.09
Prdt-2,E,18 Months,EGRecall18NONFS,Targeted,5,785,785,18,3478.44
Prdt-2,E,18 Months,EGRecall18NONFS,Targeted,5,805,805,22,4964.49
Prdt-2,E,18 Months,EGRecall18NONFSControl,Control,5,87,87,2,373.99
Prdt-2,E,18 Months,EGRecall18NONFS-Control,Control,5,89,89,2,423.49
Prdt-2,E,18 Months,EGRecall18NV,Targeted,5,125,125,3,750.02
Prdt-2,E,18 Months,EGRecall18NVControl,Control,5,14,14,0,0.0
Prdt-2,E,21 Months,EGRecall20Leased,Targeted,5,13520,13520,351,77973.52
Prdt-2,E,21 Months,EGRecall20LeasedControl,Control,5,1502,1502,34,7750.82
Prdt-2,E,21 Months,EGRecall21Employed,Targeted,5,6103,6103,195,42659.57
Prdt-2,E,21 Months,EGRecall21EmployedControl,Control,5,678,678,19,3359.75
Prdt-2,E,21 Months,EGRecall21FS,Targeted,5,2907,2907,62,13065.8
Prdt-2,E,21 Months,EGRecall21FSControl,Control,5,323,323,1,95.99
Prdt-2,E,21 Months,EGRecall21NONFS,Targeted,5,1496,1496,31,6031.02
Prdt-2,E,21 Months,EGRecall21NONFS,Targeted,5,1545,1545,32,6363.7
Prdt-2,E,21 Months,EGRecall21NONFSControl,Control,5,166,166,4,583.45
Prdt-2,E,21 Months,EGRecall21NONFS-Control,Control,5,172,172,7,1155.1
Prdt-2,E,21 Months,EGRecall21NV,Targeted,5,257,257,5,1059.44
Prdt-2,E,21 Months,EGRecall21NVControl,Control,5,29,29,0,0.0
Prdt-2,E,24 Months,EGRecall22Leased,Targeted,5,13757,13757,329,69281.66
Prdt-2,E,24 Months,EGRecall22LeasedControl,Control,5,1528,1528,53,12415.0
Prdt-2,E,24 Months,EGRecall24Employed,Targeted,5,6407,6407,225,48600.33
Prdt-2,E,24 Months,EGRecall24EmployedControl,Control,5,712,712,26,5876.87
Prdt-2,E,24 Months,EGRecall24FS,Targeted,5,2857,2857,84,18053.09
Prdt-2,E,24 Months,EGRecall24FSControl,Control,5,317,317,11,2161.98
Prdt-2,E,24 Months,EGRecall24Leased,Targeted,5,12860,12860,364,82684.32
Prdt-2,E,24 Months,EGRecall24LeasedControl,Control,5,1429,1429,36,7596.87
Prdt-2,E,24 Months,EGRecall24NONFS,Targeted,5,1493,1493,34,5545.04
Prdt-2,E,24 Months,EGRecall24NONFS,Targeted,5,1491,1491,36,9316.88
Prdt-2,E,24 Months,EGRecall24NONFSControl,Control,5,166,166,5,1488.24
Prdt-2,E,24 Months,EGRecall24NONFS-Control,Control,5,166,166,4,905.0
Prdt-2,E,24 Months,EGRecall24NV,Targeted,5,261,261,3,490.44
Prdt-2,E,24 Months,EGRecall24NVControl,Control,5,29,29,0,0.0
Prdt-2,E,27 Months,EGRecall26Leased,Targeted,5,12750,12750,321,69080.52
Prdt-2,E,27 Months,EGRecall26LeasedControl,Control,5,1417,1417,35,6083.86
Prdt-2,E,27 Months,EGRecall27Employed,Targeted,5,7463,7463,178,35584.77
Prdt-2,E,27 Months,EGRecall27EmployedControl,Control,5,829,829,16,2633.16
Prdt-2,E,27 Months,EGRecall27FS,Targeted,5,3311,3311,51,11058.73
Prdt-2,E,27 Months,EGRecall27FSControl,Control,5,368,368,5,519.45
Prdt-2,E,27 Months,EGRecall27NONFS,Targeted,5,1751,1751,18,3009.37
Prdt-2,E,27 Months,EGRecall27NONFS,Targeted,5,1772,1772,30,5567.97
Prdt-2,E,27 Months,EGRecall27NONFSControl,Control,5,197,197,4,597.0
Prdt-2,E,27 Months,EGRecall27NONFS-Control,Control,5,195,195,2,354.0
Prdt-2,E,27 Months,EGRecall27NV,Targeted,5,318,318,4,279.17
Prdt-2,E,27 Months,EGRecall27NVControl,Control,5,35,35,0,0.0
Prdt-2,E,12 Months,EGRecall12EmployedControl,Control,4,781,781,30,4884.29
Prdt-2,E,12 Months,EGRecall12Employeded,Targeted,4,6850,6850,428,86207.17
Prdt-2,E,12 Months,EGRecall12FS,Targeted,4,3432,3432,150,31338.59
Prdt-2,E,12 Months,EGRecall12FSControl,Control,4,390,390,19,3097.7
Prdt-2,E,12 Months,EGRecall12LeasedControl,Control,4,1432,1432,60,13961.93
Prdt-2,E,12 Months,EGRecall12Leaseded,Targeted,4,12555,12555,587,116898.14
Prdt-2,E,12 Months,EGRecall12NONFS,Targeted,4,1760,1760,62,11980.95
Prdt-2,E,12 Months,EGRecall12NONFSControl,Control,4,200,200,9,1579.4
Prdt-2,E,12 Months,EGRecall12NONFS-Test,Targeted,4,1714,1714,75,13662.32
Prdt-2,E,12 Months,EGRecall12NONFS-Test-Control,Control,4,196,196,7,883.0
Prdt-2,E,12 Months,EGRecall12NV,Targeted,4,246,246,7,900.97
Prdt-2,E,12 Months,EGRecall12NVControl,Control,4,27,27,1,92.95
Prdt-2,E,15 Months,EGRecall14LeasedControl,Control,4,1413,1413,28,4326.0
Prdt-2,E,15 Months,EGRecall14Leaseded,Targeted,4,12390,12390,404,79859.06
Prdt-2,E,15 Months,EGRecall15EmployedControl,Control,4,773,773,22,2830.7
Prdt-2,E,15 Months,EGRecall15Employeded,Targeted,4,6776,6776,253,47590.9
Prdt-2,E,15 Months,EGRecall15FS,Targeted,4,3145,3145,85,16471.36
Prdt-2,E,15 Months,EGRecall15FSControl,Control,4,358,358,6,741.59
Prdt-2,E,15 Months,EGRecall15NONFS,Targeted,4,1467,1467,43,6928.87
Prdt-2,E,15 Months,EGRecall15NONFSControl,Control,4,167,167,3,399.47
Prdt-2,E,15 Months,EGRecall15NONFS-Test,Targeted,4,1468,1468,39,8297.01
Prdt-2,E,15 Months,EGRecall15NONFS-Test-Control,Control,4,167,167,5,511.68
Prdt-2,E,15 Months,EGRecall15NV,Targeted,4,228,228,7,1995.85
Prdt-2,E,15 Months,EGRecall15NVControl,Control,4,25,25,0,0.0
Prdt-2,E,18 Months,EGRecall16LeasedControl,Control,4,868,868,29,6262.79
Prdt-2,E,18 Months,EGRecall16Leaseded,Targeted,4,7612,7612,248,51830.93
Prdt-2,E,18 Months,EGRecall18EmployedControl,Control,4,520,520,16,2515.06
Prdt-2,E,18 Months,EGRecall18Employeded,Targeted,4,4559,4559,175,33509.49
Prdt-2,E,18 Months,EGRecall18FS,Targeted,4,2211,2211,70,12948.8
Prdt-2,E,18 Months,EGRecall18FSControl,Control,4,252,252,8,1112.92
Prdt-2,E,18 Months,EGRecall18LeasedControl,Control,4,963,963,23,6182.36
Prdt-2,E,18 Months,EGRecall18Leaseded,Targeted,4,8443,8443,257,50503.73
Prdt-2,E,18 Months,EGRecall18NONFS,Targeted,4,1130,1130,35,5671.1
Prdt-2,E,18 Months,EGRecall18NONFSControl,Control,4,129,129,2,280.48
Prdt-2,E,18 Months,EGRecall18NONFS-Test,Targeted,4,1113,1113,22,3855.0
Prdt-2,E,18 Months,EGRecall18NONFS-Test-Control,Control,4,127,127,3,687.69
Prdt-2,E,18 Months,EGRecall18NV,Targeted,4,133,133,5,866.7
Prdt-2,E,18 Months,EGRecall18NVControl,Control,4,15,15,0,0.0
Prdt-2,E,21 Months,EGRecall20LeasedControl,Control,4,1344,1344,44,8465.28
Prdt-2,E,21 Months,EGRecall20Leaseded,Targeted,4,11784,11784,299,65932.37
Prdt-2,E,21 Months,EGRecall21EmployedControl,Control,4,738,738,12,2659.81
Prdt-2,E,21 Months,EGRecall21Employeded,Targeted,4,6469,6469,191,39233.21
Prdt-2,E,21 Months,EGRecall21FS,Targeted,4,3178,3178,65,12943.81
Prdt-2,E,21 Months,EGRecall21FSControl,Control,4,362,362,10,2050.76
Prdt-2,E,21 Months,EGRecall21NONFS,Targeted,4,1642,1642,42,7263.89
Prdt-2,E,21 Months,EGRecall21NONFSControl,Control,4,187,187,3,314.9
Prdt-2,E,21 Months,EGRecall21NONFS-Test,Targeted,4,1635,1635,42,8098.53
Prdt-2,E,21 Months,EGRecall21NONFS-Test-Control,Control,4,187,187,3,286.49
Prdt-2,E,21 Months,EGRecall21NV,Targeted,4,248,248,5,1119.19
Prdt-2,E,21 Months,EGRecall21NVControl,Control,4,28,28,0,0.0
Prdt-2,E,24 Months,EGRecall22LeasedControl,Control,4,1409,1409,33,5112.93
Prdt-2,E,24 Months,EGRecall22Leaseded,Targeted,4,12347,12347,301,65662.11
Prdt-2,E,24 Months,EGRecall24EmployedControl,Control,4,629,629,14,3377.2
Prdt-2,E,24 Months,EGRecall24Employeded,Targeted,4,5517,5517,195,43593.3
Prdt-2,E,24 Months,EGRecall24FS,Targeted,4,2737,2737,54,12432.78
Prdt-2,E,24 Months,EGRecall24FSControl,Control,4,312,312,7,1049.49
Prdt-2,E,24 Months,EGRecall24LeasedControl,Control,4,1217,1217,37,8737.21
Prdt-2,E,24 Months,EGRecall24Leaseded,Targeted,4,10671,10671,303,68088.47
Prdt-2,E,24 Months,EGRecall24NONFS,Targeted,4,1410,1410,27,6311.2
Prdt-2,E,24 Months,EGRecall24NONFSControl,Control,4,160,160,5,713.24
Prdt-2,E,24 Months,EGRecall24NONFS-Test,Targeted,4,1483,1483,28,5194.38
Prdt-2,E,24 Months,EGRecall24NONFS-Test-Control,Control,4,169,169,5,845.14
Prdt-2,E,24 Months,EGRecall24NV,Targeted,4,174,174,5,706.68
Prdt-2,E,24 Months,EGRecall24NVControl,Control,4,19,19,0,0.0
Prdt-2,E,27 Months,EGRecall26LeasedControl,Control,4,1615,1615,33,7590.35
Prdt-2,E,27 Months,EGRecall26Leaseded,Targeted,4,14159,14159,339,78517.33
Prdt-2,E,27 Months,EGRecall27EmployedControl,Control,4,723,723,13,2324.53
Prdt-2,E,27 Months,EGRecall27Employeded,Targeted,4,6336,6336,161,30166.62
Prdt-2,E,27 Months,EGRecall27FS,Targeted,4,3066,3066,43,10392.61
Prdt-2,E,27 Months,EGRecall27FSControl,Control,4,349,349,2,477.98
Prdt-2,E,27 Months,EGRecall27NONFS,Targeted,4,1462,1462,28,5999.52
Prdt-2,E,27 Months,EGRecall27NONFSControl,Control,4,166,166,4,1116.5
Prdt-2,E,27 Months,EGRecall27NONFS-Test,Targeted,4,1415,1415,21,5193.34
Prdt-2,E,27 Months,EGRecall27NONFS-Test-Control,Control,4,161,161,6,1075.38
Prdt-2,E,27 Months,EGRecall27NV,Targeted,4,241,241,2,1043.99
Prdt-2,E,27 Months,EGRecall27NVControl,Control,4,27,27,1,108.0
Prdt-2,E,12 Months,Recall-CG,Control,10,366,43,1,754.0
Prdt-2,E,12 Months,Recall-CG,Control,10,23724,1701,83,18916.9
Prdt-2,E,12 Months,Recall-CG,Control,10,10190,976,82,15078.47
Prdt-2,E,12 Months,Recall-CG,Control,10,6948,569,26,5587.98
Prdt-2,E,12 Months,Recall-CG,Control,10,9440,324,13,2412.57
Prdt-2,E,12 Months,Recall-TG,Targeted,10,3224,308,15,2633.59
Prdt-2,E,12 Months,Recall-TG,Targeted,10,85140,2990,136,26222.34
Prdt-2,E,12 Months,Recall-TG,Targeted,10,320325,15287,771,161181.14
Prdt-2,E,12 Months,Recall-TG,Targeted,10,91768,8732,623,115041.42
Prdt-2,E,12 Months,Recall-TG,Targeted,10,104310,4999,227,39735.25
Prdt-2,E,15 Months,Recall-CG,Control,10,183,32,1,137.98
Prdt-2,E,15 Months,Recall-CG,Control,10,5664,328,11,1766.33
Prdt-2,E,15 Months,Recall-CG,Control,10,5095,946,43,8098.47
Prdt-2,E,15 Months,Recall-CG,Control,10,11862,1535,52,11992.69
Prdt-2,E,15 Months,Recall-CG,Control,10,4632,352,11,2101.85
Prdt-2,E,15 Months,Recall-TG,Targeted,10,62586,3322,103,19358.19
Prdt-2,E,15 Months,Recall-TG,Targeted,10,45884,8632,382,71788.53
Prdt-2,E,15 Months,Recall-TG,Targeted,10,51084,3085,86,16554.24
Prdt-2,E,15 Months,Recall-TG,Targeted,10,1612,312,13,2466.81
Prdt-2,E,15 Months,Recall-TG,Targeted,10,106775,13816,426,81959.36
Prdt-2,E,18 Months,Recall-CG,Control,10,11862,1368,33,6162.38
Prdt-2,E,18 Months,Recall-CG,Control,10,5664,299,3,808.29
Prdt-2,E,18 Months,Recall-CG,Control,10,2316,307,7,1275.76
Prdt-2,E,18 Months,Recall-CG,Control,10,183,26,0,0.0
Prdt-2,E,18 Months,Recall-CG,Control,10,5095,737,21,3889.42
Prdt-2,E,18 Months,Recall-CG,Control,10,11862,1511,40,7594.98
Prdt-2,E,18 Months,Recall-TG,Targeted,10,106775,13683,398,79807.15
Prdt-2,E,18 Months,Recall-TG,Targeted,10,1612,250,5,1266.83
Prdt-2,E,18 Months,Recall-TG,Targeted,10,62586,2750,77,16151.08
Prdt-2,E,18 Months,Recall-TG,Targeted,10,51084,2658,66,14237.03
Prdt-2,E,18 Months,Recall-TG,Targeted,10,106775,12073,287,57829.76
Prdt-2,E,18 Months,Recall-TG,Targeted,10,45884,6840,259,55238.75
Prdt-2,E,21 Months,Recall-CG,Control,10,4632,382,5,1059.2
Prdt-2,E,21 Months,Recall-CG,Control,10,183,24,0,0.0
Prdt-2,E,21 Months,Recall-CG,Control,10,5664,348,4,588.6
Prdt-2,E,21 Months,Recall-CG,Control,10,11862,1849,39,7517.33
Prdt-2,E,21 Months,Recall-CG,Control,10,5095,980,18,3697.96
Prdt-2,E,21 Months,Recall-TG,Targeted,10,1612,280,5,909.08
Prdt-2,E,21 Months,Recall-TG,Targeted,10,45884,8466,233,43402.24
Prdt-2,E,21 Months,Recall-TG,Targeted,10,51084,2998,58,12164.71
Prdt-2,E,21 Months,Recall-TG,Targeted,10,62586,3325,71,13231.63
Prdt-2,E,21 Months,Recall-TG,Targeted,10,106775,16126,356,65483.31
Prdt-2,E,24 Months,Recall-CG,Control,10,5095,687,21,3245.63
Prdt-2,E,24 Months,Recall-CG,Control,10,11862,1419,30,5127.03
Prdt-2,E,24 Months,Recall-CG,Control,10,3776,268,8,1817.76
Prdt-2,E,24 Months,Recall-CG,Control,10,183,20,1,64.0
Prdt-2,E,24 Months,Recall-CG,Control,10,6948,274,9,1822.49
Prdt-2,E,24 Months,Recall-CG,Control,10,11862,1228,36,7756.72
Prdt-2,E,24 Months,Recall-TG,Targeted,10,62586,2663,66,12679.99
Prdt-2,E,24 Months,Recall-TG,Targeted,10,45884,6311,233,44663.3
Prdt-2,E,24 Months,Recall-TG,Targeted,10,106775,12601,282,56368.02
Prdt-2,E,24 Months,Recall-TG,Targeted,10,106775,11490,354,75848.11
Prdt-2,E,24 Months,Recall-TG,Targeted,10,34056,2537,54,12613.49
Prdt-2,E,24 Months,Recall-TG,Targeted,10,1612,202,4,1766.79
Prdt-2,E,27 Months,Recall-CG,Control,10,5664,321,3,573.59
Prdt-2,E,27 Months,Recall-CG,Control,10,183,38,2,160.71
Prdt-2,E,27 Months,Recall-CG,Control,10,5095,769,11,2845.61
Prdt-2,E,27 Months,Recall-CG,Control,10,11862,1251,22,5479.63
Prdt-2,E,27 Months,Recall-CG,Control,10,145908,432,15,3323.03
Prdt-2,E,27 Months,Recall-TG,Targeted,10,238392,2744,42,8068.7
Prdt-2,E,27 Months,Recall-TG,Targeted,10,45884,6887,169,38372.98
Prdt-2,E,27 Months,Recall-TG,Targeted,10,2545164,3787,102,21784.88
Prdt-2,E,27 Months,Recall-TG,Targeted,10,1612,244,5,1116.73
Prdt-2,E,27 Months,Recall-TG,Targeted,10,106775,11686,277,56567.81
Prdt-2,E,12 Months,EG Recall Leased-CG,Control,9,50956,1888,170,35656.2
Prdt-2,E,12 Months,EG Recall Leased-CG,Control,9,72120,1934,261,60831.29
Prdt-2,E,12 Months,EG Recall Leased-TG,Targeted,9,688020,17078,1587,346568.74
Prdt-2,E,12 Months,EG Recall Leased-TG,Targeted,9,540820,17630,2541,572875.43
Prdt-2,E,12 Months,Recall Employed-CG,Control,9,20596,956,120,26870.07
Prdt-2,E,12 Months,Recall Employed-CG,Control,9,13095,994,97,23445.87
Prdt-2,E,12 Months,Recall Employed-TG,Targeted,9,185444,9415,1374,314938.55
Prdt-2,E,12 Months,Recall Employed-TG,Targeted,9,157012,8854,819,167066.48
Prdt-2,E,12 Months,-Recall Exam NV-CG,Control,9,692,33,5,973.64
Prdt-2,E,12 Months,-Recall Exam NV-CG,Control,9,468,46,1,159.6
Prdt-2,E,12 Months,-Recall Exam NV-TG,Targeted,9,4269,306,24,4259.89
Prdt-2,E,12 Months,-Recall Exam NV-TG,Targeted,9,6320,296,42,7444.79
Prdt-2,E,12 Months,Recall First Sight-CG,Control,9,13830,583,56,13989.59
Prdt-2,E,12 Months,Recall First Sight-CG,Control,9,10020,569,32,6440.0
Prdt-2,E,12 Months,Recall First Sight-TG,Targeted,9,108324,5212,306,64697.29
Prdt-2,E,12 Months,Recall First Sight-TG,Targeted,9,124590,5443,518,115235.21
Prdt-2,E,12 Months,RecallNONFirstSight-CG,Control,9,3176,176,8,1517.89
Prdt-2,E,12 Months,RecallNONFirstSight-CG,Control,9,3970,173,10,1821.05
Prdt-2,E,12 Months,RecallNONFirstSight-CG,Control,9,4755,194,30,5465.21
Prdt-2,E,12 Months,RecallNONFirstSight-CG,Control,9,4750,172,21,4274.02
Prdt-2,E,12 Months,RecallNONFirstSight-TG,Targeted,9,60074,1587,182,42254.79
Prdt-2,E,12 Months,RecallNONFirstSight-TG,Targeted,9,60074,1687,205,46991.42
Prdt-2,E,12 Months,RecallNONFirstSight-TG,Targeted,9,42996,1564,104,21028.72
Prdt-2,E,12 Months,RecallNONFirstSight-TG,Targeted,9,43002,1508,111,22213.67
Prdt-2,E,15 Months,EG Recall Leased-CG,Control,9,12020,1520,14,1397.05
Prdt-2,E,15 Months,EG Recall Leased-CG,Control,9,12739,1753,42,7115.31
Prdt-2,E,15 Months,EG Recall Leased-TG,Targeted,9,114670,15820,391,71332.27
Prdt-2,E,15 Months,EG Recall Leased-TG,Targeted,9,108164,13805,93,8401.53
Prdt-2,E,15 Months,Recall Employed-CG,Control,9,5149,854,10,1385.82
Prdt-2,E,15 Months,Recall Employed-CG,Control,9,4365,831,22,4733.78
Prdt-2,E,15 Months,Recall Employed-TG,Targeted,9,46361,7954,151,17083.58
Prdt-2,E,15 Months,Recall Employed-TG,Targeted,9,39253,7714,299,59904.21
Prdt-2,E,15 Months,-Recall Exam NV-CG,Control,9,156,30,0,0.0
Prdt-2,E,15 Months,-Recall Exam NV-CG,Control,9,173,33,0,0.0
Prdt-2,E,15 Months,-Recall Exam NV-TG,Targeted,9,1423,297,10,1823.67
Prdt-2,E,15 Months,-Recall Exam NV-TG,Targeted,9,1580,271,1,79.0
Prdt-2,E,15 Months,Recall First Sight-CG,Control,9,6012,329,4,379.38
Prdt-2,E,15 Months,Recall First Sight-CG,Control,9,2305,309,1,218.5
